reference,hypothesis,wer,wacc,plausibility,norm_plausibility,hallucination_like,hallucination_wacc_threshold,hallucination_plausibility_threshold,2gram_reps,3gram_reps,4gram_reps,config,config_family,noise_pct,perturbation,perturb_family,perturb_amplitude,perturb_duration,perturb_label
the girl dropped the container and the water spilled,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
its design was one of the more unusual of contax s designs,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
there is no support for varying aspect ratios or force feedback controllers,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
he is however usually addressed as lord stern or lord stern of brentford,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
doane became the third wife of fellow missionary rev,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
so you haven t heard about the bezier tool right,you,0.9,0.1,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
for better physical understanding let s first recap where the pivot point is,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
his unit guarded the smolny institute in october,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the empty flask stood on the tin tray,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the author is a blogger and social media phenomenon,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
real schools secondary schools giving a general practical education,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
its site is now occupied by hounslow bus garage,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
granbury was soon promoted to brigadier general in command of the brigade,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
investors in poland enable startups to network with other companies in their portfolios,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the quadrangle was never completed at the time the college was originally constructed,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
it is one of the oldest and most respected drag bars in the world,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
fall seven times stand up eight,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
in surprise finish the final score was seven to five,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
i wouldn t take that too seriously,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
it is also used to emulate sounds generated by obsolete electronic equipment,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
cardinal truchess even suggested the hosius was a candidate for the papacy,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
what are you going to do sir,you,0.8571,0.1429,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
i always end up soft throwing,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
lemon said that none of the teams were profitable,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
so i would be the next to go,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
if not true it is very ingenious,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
where have you been this afternoon,you,0.8333,0.1667,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
president nicolas maduro condemned the protest actions,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
right of the interstate distributing general electric light bulbs,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
secondary characters come to the fore loyalties are strained,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
but not for long,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
it must have fallen while i was sitting over there,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
infragard focuses on the development management and protection of critical infrastructure,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
administratively they belong to psara,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
saint gobain s financial performance was adversely affected by the economic and petrol crisis,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
luke served as matt s best man at his wedding,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
select between line x and line y,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
investors are also advised to turn to unbiased sources when researching investments,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the two platforms are now linked by a footbridge,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
it can use the sam command language,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
experts of geology agree yesterday s tsunami was just a herald of the imminent apocalypse,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
don t spank your kids,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
a man stands with on foot elevated onto a step in front of a small fire,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the form of the building represents an upturned viking boat and a fish shape,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
furthermore the equations of motion impose that the romans mass is constant,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
it builds up a lot of people do things together that they know,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
he played for the delhi daredevils in the previous seasons,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
i don t want anything for myself,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
beachley narrates the seven network factual series beach cops,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
they looked for the fallen mass but found nothing,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
westman accepted and rosenberger was voted out,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
we couldn t believe a ball was going that far,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
tea served from the brown jug is tasty,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
ibrahim caramel brought his yellow eye rakishly into play,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
it seems old and wise,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
included in anacostia park is kenilworth park and aquatic gardens and kenilworth marsh,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
can you imagine something more beautiful than a plastic bag swooping and floating in a breeze,you,0.9375,0.0625,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
no,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
tomorrow sell your camel and buy a horse,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the listing included two contributing structures and four contributing sites,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the other player is antonio langham,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
they are the first to start the next round,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
he earned extra money by renting a room in his house to a lodger,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
it starred all that cast members kenan thompson and kel mitchell,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
medieval madness was also included in the arcade game ultrapin,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
as soon as he saw me among the crowd he called to me to come down,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
christine valued her freedom and would never deny anyone that privilege,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
holloway is a relative of the english architect and scenic designer oliver percy bernard,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
curtis attended okemos high school at the same time as smallville s tom welling,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
do you know any silicon valley billionaires,you,0.8571,0.1429,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
she could not sit still,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
it seemed so safe and tranquil,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the british continued to use the site as a hospital,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
whether he represented winter or summer is not quite clear,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
loved it,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
he had a week long residency at the olympia theatre,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
michael was involved in all three games,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the novel contains autobiographical elements,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
it could have been steel silver or platinum,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
what did your family have to say about it,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
reading or not it s to you really,you,0.875,0.125,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
meanwhile the king of naples returned home,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
welcome to the party sandra,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
i m so surprised to see you,you,0.8571,0.1429,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
four giant packing sheds stored fresh packed potatoes and delivered them onto railroad cars,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
okara is sometimes spread on fields as a natural nitrogen fertilizer,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
it has a white crescent above and behind its eye,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
they could no longer support the mir,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
without the consent of the spirits no work in the fields may be undertaken,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
that sounds like their problem,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the affair received national media attention,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
he is also capable of firing lightning bolts with immense destructive power,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the conflict involved participants on both sides,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
boggle junior is a much simplified version intended for young children,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
lazarus was born in queanbeyan new south wales,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
seven,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
newport was a county borough,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
trench was born in belize city in british honduras,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
also rising gasses cause the bubbling action,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
the early phase of life moves fast,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
this festival was to be a charity fundraiser for the area,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
permit me to introduce to you her majesty the queen,you,0.9,0.1,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
here i am between my flock and my treasure the boy thought,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
this failure has led to sixteen power plants having zero days of coal stock,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
she is working in a small restaurant and dreams of becoming an actress,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
he is considered a master of chiaroscuro,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
my niece can help you with that,you,0.8571,0.1429,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
all were owned by the everett moore syndicate,you,1.0,0.0,0.0,0.0,0,0.01,0.0,0,0,0,base,base,0,silence_amp0.0_dur0.0,silence,0.0,0.0,"silence
amp=0, dur=0"
she ll be all right,she ll be all right,0.0,1.0,0.0052,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
it is a busy market town that serves a large surrounding area,it is a busy market town that serves a large surrounding area,0.0,1.0,0.0085,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
for a discussion see mass in general relativity,for discussion see mass and general relativity,0.25,0.75,0.0005,0.4069,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
do you mean it,do you mean it,0.0,1.0,0.0123,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
how is mozilla going to handle ambiguities like queue and cue,how is mozilla going to handle ambiguities like q and q,0.1818,0.8182,0.0069,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
i guess you must think i m kinda batty,wish you a safe and happy party,0.8889,0.1111,0.0101,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the most recent presidents of the united states are donald trump barack obama and george w bush,the most recent presidents of the united states are donald trump barack obama and george w bush,0.0,1.0,0.0065,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
his family didn t even have money to perform the last rites after his death,his family didn t even have money to perform the last rites after his death,0.0,1.0,0.0087,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the electrician looked puzzled,the depression loop puzzle,0.75,0.25,0.0,0.0279,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
i will tell her what we decided,i will tell her what we decided,0.0,1.0,0.0068,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
it is a member theater of the union of the theatres of europe,it is a member theatre of the union of the theatres of europe,0.0769,0.9231,0.0139,1.0,0,0.8832,0.8872,1,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
she graduated from the university of new brunswick,she graduated from the university of new brunswick,0.0,1.0,0.0039,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
watts was educated at haberdashers aske s hatcham girls school,boss was educated at heverdasher s archambal school,0.5,0.5,0.0006,1.0,1,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
you wanna take this outside,you wanna take this outside,0.0,1.0,0.0021,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
the immersion in hot water also kills the silkworm pupa,the immersion in hot water also kills the sick worm hooba,0.3,0.7,0.0008,0.1156,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
who has already arrived,who has already arrived,0.0,1.0,0.0051,1.0,0,0.8832,0.8872,0,0,0,base,base,0,leading_silence_amp0.0_dur1.0,leading_silence,0.0,1.0,"leading_silence
amp=0, dur=1"
